,ID_hecho,FECHA,AAAA,MM,DD,ROL,VICTIMA,SEXO,EDAD,FECHA_FALLECIMIENTO,DIA_SEMANA_x,Tiempo_Supervivencia,ID,HORA,HH,DIA_SEMANA_y,TIPO_DE_CALLE,pos x,pos y,coordenada_x,coordenada_y,ACUSADO
660,2021-0041,2021-05-20,2021,5,20.0,PEATON,PEATON,MASCULINO,75.0,2021-05-20,Jueves,0 days,2021-0041,8:30:00,8.0,3.0,AVENIDA,-58.40986646,-34.5772806,104902.7533239,105766.08933002,PASAJEROS
661,2021-0042,2021-05-21,2021,5,21.0,PEATON,PEATON,MASCULINO,39.0,2021-05-21,Viernes,0 days,2021-0042,5:00:00,5.0,4.0,AVENIDA,-58.51739138,-34.63931792,95040.52119933,98883.98738744,PASAJEROS
662,2021-0043,2021-05-22,2021,5,22.0,PEATON,PEATON,MASCULINO,50.0,2021-05-22,Sábado,0 days,2021-0043,18:26:00,18.0,5.0,AVENIDA,-58.50719962,-34.65556223,95975.76718859,97082.39835843,AUTO
663,2021-0044,2021-05-25,2021,5,25.0,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21.0,2021-05-25,Martes,0 days,2021-0044,2:00:00,2.0,1.0,AVENIDA,-58.46712311,-34.64600222,99649.49576145,98143.82203448,OBJETO FIJO
664,2021-0045,2021-05-26,2021,5,26.0,CONDUCTOR,MOTO,MASCULINO,22.0,2021-05-26,Miércoles,0 days,2021-0045,17:24:00,17.0,2.0,AUTOPISTA,-58.37709334,-34.64035082,107903.91828587,98767.43091425,MULTIPLE
665,2021-0046,2021-05-31,2021,5,31.0,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,20.0,2021-05-31,Lunes,0 days,2021-0046,2:00:00,2.0,0.0,AVENIDA,-58.46033141,-34.58569883,100272.31336486,104833.49710745,OBJETO FIJO
666,2021-0047,2021-06-02,2021,6,2.0,CONDUCTOR,MOTO,MASCULINO,59.0,2021-06-02,Miércoles,0 days,2021-0047,16:00:00,16.0,2.0,AVENIDA,-58.42190745,-34.65633192,103794.38334006,96997.15780313,AUTO
667,2021-0048,2021-06-03,2021,6,3.0,CICLISTA,BICICLETA,MASCULINO,44.0,2021-06-23,Jueves,20 days,2021-0048,9:58:00,9.0,3.0,AVENIDA,-58.49026573,-34.5698141,97525.48112402,106595.29222041,AUTO
668,2021-0049,2021-06-03,2021,6,3.0,CONDUCTOR,AUTO,MASCULINO,74.0,2021-06-03,Jueves,0 days,2021-0049,20:30:00,20.0,3.0,AVENIDA,-58.45410344,-34.66902702,100842.91519469,95589.55734164,AUTO
669,2021-0050,2021-06-10,2021,6,10.0,CONDUCTOR,MOTO,MASCULINO,56.0,2021-06-10,Jueves,0 days,2021-0050,13:30:00,13.0,3.0,AVENIDA,-58.44751621,-34.55719892,101448.53024105,107994.96785043,PASAJEROS
670,2021-0051,2021-06-15,2021,6,15.0,PEATON,PEATON,MASCULINO,73.0,2021-06-16,Martes,1 days,2021-0051,19:20:00,19.0,1.0,AVENIDA,-58.42040352,-34.66005171,103932.07299582,96584.44861459,CARGAS
671,2021-0052,2021-06-20,2021,6,20.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,19.0,2021-06-20,Domingo,0 days,2021-0052,5:40:00,5.0,6.0,GRAL PAZ,-58.49530249,-34.68010798,97067.24775528,94359.84584291,OBJETO FIJO
672,2021-0053,2021-06-20,2021,6,20.0,PEATON,PEATON,MASCULINO,58.0,2021-06-30,Domingo,10 days,2021-0053,12:00:00,12.0,6.0,AVENIDA,-58.44399875,-34.5947736,101770.5810882,103826.64826158,BICICLETA
673,2021-0054,2021-06-22,2021,6,22.0,CONDUCTOR,MOTO,MASCULINO,41.0,2021-06-22,Martes,0 days,2021-0054,14:44:00,14.0,1.0,CALLE,-58.42759813,-34.65463857,103272.79484249,97185.20508662,CARGAS
674,2021-0055,2021-06-29,2021,6,29.0,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,47.0,2021-06-29,Martes,0 days,2021-0055,12:20:00,12.0,1.0,AVENIDA,-58.40547222,-34.60456293,105304.23090859,102739.35602688,CARGAS
675,2021-0056,2021-07-09,2021,7,9.0,CICLISTA,BICICLETA,MASCULINO,60.0,2021-07-09,Viernes,0 days,2021-0056,23:25:00,23.0,4.0,AVENIDA,-58.42473018,-34.6500828,103535.8901202,97690.49979847,AUTO
676,2021-0057,2021-07-10,2021,7,10.0,CONDUCTOR,AUTO,MASCULINO,46.0,2021-07-10,Sábado,0 days,2021-0057,23:30:00,23.0,5.0,AUTOPISTA,-58.39257023,-34.57563957,106489.89755339,105947.16700228,OBJETO FIJO
677,2021-0058,2021-07-21,2021,7,21.0,PEATON,PEATON,MASCULINO,24.0,2021-07-21,Miércoles,0 days,2021-0058,0:40:00,0.0,2.0,GRAL PAZ,-58.48941042,-34.54596153,97603.26759351,109241.33811464,AUTO
678,2021-0059,2021-07-22,2021,7,22.0,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,44.0,2021-07-22,Jueves,0 days,2021-0059,1:20:00,1.0,3.0,AVENIDA,-58.3964074,-34.62783085,106134.0062659,100157.65420238,OBJETO FIJO
679,2021-0060,2021-07-22,2021,7,22.0,PEATON,PEATON,FEMENINO,80.0,2021-07-22,Jueves,0 days,2021-0060,12:30:00,12.0,3.0,AVENIDA,-58.41971993,-34.6111224,103997.04813615,102012.3413915,PASAJEROS
680,2021-0061,2021-07-24,2021,7,24.0,PEATON,PEATON,FEMENINO,55.0,2021-07-24,Sábado,0 days,2021-0061,9:15:00,9.0,5.0,AVENIDA,-58.40544588,-34.65012801,105303.77662691,97684.64886839,CARGAS
681,2021-0062,2021-07-27,2021,7,27.0,CONDUCTOR,AUTO,MASCULINO,73.0,2021-07-27,Martes,0 days,2021-0062,7:16:00,7.0,1.0,AVENIDA,-58.42003882,-34.64645957,103966.14093695,98092.26779856,CARGAS
682,2021-0063,2021-08-02,2021,8,2.0,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,31.0,2021-08-02,Lunes,0 days,2021-0063,4:40:00,4.0,0.0,AVENIDA,-58.46851293,-34.63348678,99521.99764944,99532.20302798,AUTO
683,2021-0064,2021-08-02,2021,8,2.0,PEATON,PEATON,MASCULINO,37.0,2021-08-03,Lunes,1 days,2021-0064,20:00:00,20.0,0.0,GRAL PAZ,-58.52931141,-34.65422917,93948.70282497,97229.16264548,CARGAS
684,2021-0065,2021-08-06,2021,8,6.0,PEATON,PEATON,FEMENINO,63.0,2021-08-10,Viernes,4 days,2021-0065,8:30:00,8.0,4.0,AVENIDA,-58.42675754,-34.6269973,103350.94520286,100251.53397151,PASAJEROS
685,2021-0066,2021-08-06,2021,8,6.0,PEATON,PEATON,MASCULINO,59.0,2021-08-09,Viernes,3 days,2021-0066,20:00:00,20.0,4.0,AVENIDA,-58.52933723,-34.61098186,93943.16495967,102026.75338495,PASAJEROS
686,2021-0067,2021-08-08,2021,8,8.0,CONDUCTOR,MOTO,MASCULINO,27.0,2021-08-08,Domingo,0 days,2021-0067,9:29:00,9.0,6.0,AUTOPISTA,-58.37910943,-34.62764718,107720.23994349,100176.85080944,OBJETO FIJO
687,2021-0068,2021-08-15,2021,8,15.0,CONDUCTOR,MOTO,MASCULINO,39.0,2021-08-15,Domingo,0 days,2021-0068,6:10:00,6.0,6.0,AVENIDA,-58.52161176,-34.61164474,94651.77324467,101953.6586225,OBJETO FIJO
688,2021-0069,2021-08-20,2021,8,20.0,PEATON,PEATON,MASCULINO,17.0,2021-08-21,Viernes,1 days,2021-0069,17:15:00,17.0,4.0,AVENIDA,-58.41354692,-34.5869768,104564.52859898,104690.63252497,AUTO
689,2021-0070,2021-08-28,2021,8,28.0,CONDUCTOR,MOTO,MASCULINO,31.0,2021-08-28,Sábado,0 days,2021-0070,8:30:00,8.0,5.0,AVENIDA,-58.43960781,-34.65470804,102171.86474787,97177.81588434,CARGAS
690,2021-0071,2021-08-31,2021,8,31.0,PEATON,PEATON,MASCULINO,88.0,2021-09-01,Martes,1 days,2021-0071,16:00:00,16.0,1.0,CALLE,-58.4045461,-34.60003693,105389.46943359,103241.39184079,MOTO
691,2021-0072,2021-09-01,2021,9,1.0,PEATON,PEATON,FEMENINO,57.0,2021-09-01,Miércoles,0 days,2021-0072,19:10:00,19.0,2.0,AVENIDA,-58.39303911,-34.59871111,106445.10866138,103387.80115442,AUTO
692,2021-0073,2021-09-18,2021,9,18.0,CICLISTA,BICICLETA,FEMENINO,76.0,2021-09-18,Sábado,0 days,2021-0073,12:20:00,12.0,5.0,AVENIDA,-58.39391034,-34.58405348,106366.2976627,105013.8729899,AUTO
693,2021-0074,2021-09-20,2021,9,20.0,CONDUCTOR,MOTO,MASCULINO,55.0,2021-09-20,Lunes,0 days,2021-0074,15:00:00,15.0,0.0,GRAL PAZ,-58.5007381,-34.5497951,96563.66494817,108815.73881056,MULTIPLE
694,2021-0075,2021-09-21,2021,9,21.0,PEATON,PEATON,MASCULINO,65.0,2021-09-21,Martes,0 days,2021-0075,14:30:00,14.0,1.0,CALLE,-58.38281301,-34.62786038,107380.60401316,100153.47427104,CARGAS
695,2021-0076,2021-10-16,2021,10,16.0,CONDUCTOR,MOTO,MASCULINO,31.0,2021-10-16,Sábado,0 days,2021-0076,6:15:00,6.0,5.0,AVENIDA,-58.43980799,-34.65094083,102153.60977503,97595.73281258,OBJETO FIJO
696,2021-0077,2021-10-18,2021,10,18.0,CONDUCTOR,MOTO,FEMENINO,31.0,2021-10-18,Lunes,0 days,2021-0077,7:20:00,7.0,0.0,AVENIDA,-58.44402387,-34.62933109,101767.56647933,99993.06655411,CARGAS
697,2021-0078,2021-10-23,2021,10,23.0,CONDUCTOR,MOTO,MASCULINO,22.0,2021-10-23,Sábado,0 days,2021-0078,6:35:00,6.0,5.0,AVENIDA,-58.42779702,-34.62207347,103255.8131565,100797.78656418,PASAJEROS
698,2021-0079,2021-10-25,2021,10,25.0,PEATON,PEATON,MASCULINO,,2021-10-25,Lunes,0 days,2021-0079,3:30:00,3.0,0.0,CALLE,-58.40944147,-34.60097942,104940.36054625,103137.08602294,AUTO
699,2021-0080,2021-10-28,2021,10,28.0,CONDUCTOR,MOTO,MASCULINO,32.0,2021-10-28,Jueves,0 days,2021-0080,16:16:00,16.0,3.0,AVENIDA,-58.38277479,-34.5943016,107387.05825032,103876.26437289,AUTO
700,2021-0081,2021-11-02,2021,11,2.0,CONDUCTOR,MOTO,MASCULINO,26.0,2021-11-02,Martes,0 days,2021-0081,13:35:00,13.0,1.0,AUTOPISTA,-58.37627355,-34.63800916,107979.30419282,99027.13636949,CARGAS
701,2021-0082,2021-11-06,2021,11,6.0,CONDUCTOR,MOTO,MASCULINO,38.0,2021-11-06,Sábado,0 days,2021-0082,4:39:00,4.0,5.0,AUTOPISTA,-58.39591856,-34.62453459,106179.07517962,100523.29161457,AUTO
702,2021-0083,2021-11-09,2021,11,9.0,CONDUCTOR,MOTO,MASCULINO,30.0,2021-11-09,Martes,0 days,2021-0083,0:35:00,0.0,1.0,AVENIDA,-58.45829717,-34.56015762,100459.06991201,107666.84775309,AUTO
703,2021-0084,2021-11-11,2021,11,11.0,CONDUCTOR,AUTO,MASCULINO,32.0,2021-11-11,Jueves,0 days,2021-0084,3:00:00,3.0,3.0,AVENIDA,-58.49142611,-34.64584795,97421.40293646,98160.56984338,OBJETO FIJO
704,2021-0097,2021-11-18,2021,11,18.0,CICLISTA,BICICLETA,MASCULINO,53.0,2021-11-19,Jueves,1 days,2021-0097,6:10:00,6.0,3.0,CALLE,-58.37976155,-34.58679619,107664.16647795,104708.63962087,AUTO
705,2021-0085,2021-11-20,2021,11,20.0,CONDUCTOR,MOTO,MASCULINO,49.0,2021-11-20,Sábado,0 days,2021-0085,18:30:00,18.0,5.0,GRAL PAZ,-58.51271409,-34.57786555,95465.98721454,105701.33171467,OBJETO FIJO
706,2021-0086,2021-11-25,2021,11,25.0,PEATON,PEATON,MASCULINO,75.0,2021-11-25,Jueves,0 days,2021-0086,10:10:00,10.0,3.0,AVENIDA,-58.44864864,-34.62352826,101343.57441195,100636.86479169,PASAJEROS
707,2021-0087,2021-11-27,2021,11,27.0,PEATON,PEATON,FEMENINO,73.0,2021-11-27,Sábado,0 days,2021-0087,11:22:00,11.0,5.0,CALLE,-58.37795815,-34.59167894,107829.16426745,104166.84427133,BICICLETA
708,2021-0088,2021-12-01,2021,12,1.0,CONDUCTOR,MOTO,MASCULINO,45.0,2021-12-07,Miércoles,6 days,2021-0088,15:40:00,15.0,2.0,CALLE,-58.45531707,-34.55555257,100732.60222975,108177.68150062,AUTO
709,2021-0089,2021-12-02,2021,12,2.0,CONDUCTOR,MOTO,MASCULINO,41.0,2021-12-11,Jueves,9 days,2021-0089,1:10:00,1.0,3.0,AVENIDA,-58.47633683,-34.62140594,98804.4171389,100872.30706871,AUTO
710,2021-0090,2021-12-10,2021,12,10.0,PEATON,PEATON,MASCULINO,73.0,2022-01-03,Viernes,24 days,2021-0090,11:45:00,11.0,4.0,AVENIDA,-58.38188582,-34.60256036,107467.87595573,102960.02837514,PASAJEROS
711,2021-0091,2021-12-11,2021,12,11.0,CONDUCTOR,MOTO,MASCULINO,24.0,2021-12-11,Sábado,0 days,2021-0091,23:00:00,23.0,5.0,CALLE,-58.51989389,-34.62284918,94810.03686085,100710.80080255,AUTO
712,2021-0092,2021-12-12,2021,12,12.0,PEATON,PEATON,FEMENINO,50.0,2021-12-12,Domingo,0 days,2021-0092,6:20:00,6.0,6.0,AVENIDA,-58.4059686,-34.61011987,105258.35368554,102122.932314,AUTO
713,2021-0093,2021-12-13,2021,12,13.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,18.0,2021-12-18,Lunes,5 days,2021-0093,17:10:00,17.0,0.0,AVENIDA,-58.43353773,-34.64561636,102728.60090138,98186.24929177,AUTO
714,2021-0094,2021-12-20,2021,12,20.0,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,43.0,2021-12-20,Lunes,0 days,2021-0094,1:10:00,1.0,0.0,AUTOPISTA,-58.46739825,-34.65117757,99624.29795829,97569.69801131,AUTO
715,2021-0095,2021-12-30,2021,12,30.0,CONDUCTOR,MOTO,MASCULINO,27.0,2022-01-02,Jueves,3 days,2021-0095,0:43:00,0.0,3.0,AVENIDA,-58.47293407,-34.61984745,99116.45492358,101045.23284826,CARGAS
716,2021-0096,2021-12-15,2021,12,15.0,CONDUCTOR,AUTO,MASCULINO,60.0,2021-12-20,Miércoles,5 days,2021-0096,10:30:00,10.0,2.0,AVENIDA,-58.47066794,-34.65021673,99324.54463985,97676.26932409,CARGAS
